291 0 45 0 0 1 616 16 0 7 5 1 0 548 0 0 279 0 157 0 9 0 69 0 0 82 12 77 478 98 0 0 7 53 0 3 0 25 7 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 290 0 0 6 0 0 0 469 0 119 0 211 0 0 22 6 0 0 0 12 460 1 606 258 5 1408 1 1 1 0 0 0 8 0 36 7 21 2 5 3 9 8 4 4 4 0 0 1 0 53 0 0 0 0 0 0 11 0 2 0 4 0 0 0 9 0 0 0 0 6 0 62 1 14 256 1 0 0 17 0 0 1 0 3
0 0 941 0 0 3 1421 76 0 23 0 0 0 1231 0 0 94 1 98 0 80 0 1680 3 0 1737 751 152 4 82 0 0 0 2 8 25 0 235 73 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 4 12
0 0 0 721 0 4 0 2 79 187 2 677 0 29 14 0 0 5 3 881 0 0 0 376 1 89 48 613 37 0 0 0 0 44 0 5 0 8 1 45 0 0 0 0 0 0 0 0 0 0 0 0 547 0 5 0 11 2 3 0 42 0 2 5 0 0 0 0 3 0 0 0 24 0 0 0 294 0 0 0 0 0 0 0 0
0 0 0 0 31 211 0 12 101 0 0 25 0 4 345 0 0 0 0 0 3 2 0 445 0 0 3 19 0 0 0 305 0 2 0 0 0 0 0 499 145 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1800 27 742 67 726 3 248 0 1470 269 0 2 2 0 2 7 0 2 89 0 15 6 221 283 20 0 371 0 79 0 6 1 365 85 208 12 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 6 0 0 0 0 0 0 0 17
0 0 0 0 0 0 1755 136 0 330 0 0 0 1189 0 4 115 1 66 0 37 0 1385 65 0 816 419 3266 82 393 0 0 0 104 1 44 1 908 343 1 43 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 3 0 0 130 3 0 0 0 0 0 1 0 23
0 0 0 0 0 0 0 2203 7 229 11 1 0 1100 0 0 476 0 252 20 149 0 79 26 0 196 52 286 160 44 0 9 0 45 0 2 2 526 89 2 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 87
0 0 0 0 0 0 0 0 722 2 58 391 216 56 49 75 1 0 0 7 31 865 14 2119 104 2 1010 687 72 0 0 26 74 73 17 211 1 253 67 142 176 3 1 0 8 0 17 0 0 0 11 0 28 0 2 0 1 158 0 0 6 15 0 0 24 0 0 0 0 1 55 0 330 0 0 56 49 0 0 0 0 0 8 17 77
0 0 0 0 0 0 0 0 0 1507 1 352 5 821 0 0 15 0 7 236 8 0 10 28 0 83 23 1043 903 8 0 0 2 205 0 60 0 251 69 41 9 3 0 0 1 0 0 1 0 0 0 0 235 0 8 1 59 1 12 0 4 0 14 0 0 0 0 0 3 0 0 0 20 0 0 2 358 0 0 0 0 0 0 0 8
0 0 0 0 0 0 0 0 0 0 2484 19 229 205 0 0 8 444 140 0 5 30 1 42 261 357 7 59 210 0 4 0 0 1554 0 27 301 1002 84 1 0 58 0 33 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 26 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 2 0 0 0 0 5 0 0
0 0 0 0 0 0 0 0 0 0 0 5041 0 931 325 0 0 6 0 1121 0 0 0 136 1 3 1 1326 1583 0 1 13 0 29 0 0 0 2 1 366 0 0 0 0 0 0 5 0 0 0 0 0 92 0 0 0 5 0 0 0 8 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 629 8 0 0 0 0 0 0 0 45 0 194 785 11 96 13 7 0 1 3 0 625 0 47 587 356 135 3 6 66 0 255 32 0 0 0 23 0 0 0 0 0 0 0 0 0 0 115 0 617 1 0 0 0 0 0 0 0 0 0 1 11 0 27 1 33 0 0 0 0 24 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 2366 58 0 2598 200 463 86 357 1 322 104 0 2252 124 1367 1414 160 0 9 7 1057 8 761 9 1701 396 451 232 0 1 0 0 0 1 0 0 0 0 0 2 0 0 0 1 12 0 0 0 2 0 0 0 0 0 0 0 0 0 0 9 6 0 4 8 0 0 0 0 0 0 6 105
0 0 0 0 0 0 0 0 0 0 0 0 0 0 185 0 0 0 0 1 0 1 0 56 0 0 0 19 1 0 0 7 0 0 0 0 0 1 0 142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1135 0 0 0 0 132 242 428 291 0 0 558 121 1 0 0 1 0 0 36 136 110 6 274 0 3 0 27 8 11 16 0 6 0 0 6 0 0 0 0 0 0 36 0 0 0 0 0 0 443 0 0 0 0 34 80 16 390 0 0 74 243 2 0 1 0 0 2 5 189
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 537 67 980 0 819 0 1429 13 0 394 2451 29 1379 362 0 0 2 335 0 9 1 298 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 1 32 0 0 0 0 0 0 0 0 2
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 247 33 0 2 0 0 0 8 119 32 15 72 0 9 0 0 458 0 208 275 653 149 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 11 0 9 0 0 0 0 0 0 0 0 4
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 476 0 257 0 252 2 11 489 613 58 121 18 2 0 0 576 0 48 75 676 16 0 0 0 0 3 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 27 0 0 0 7 0 0 0 0 1 0 0 11 0 56 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 457 0 0 0 9 0 2 1 585 417 0 0 0 0 17 0 1 0 1 0 10 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 2 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 26 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2013 25 3914 19 0 347 262 547 66 555 0 0 3 332 112 202 8 1978 879 30 30 0 15 2 18 26 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 0 0 171 0 0 0 0 9 20 0 176 0 1 36 64 2 0 0 0 1 20 20 552
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 666 0 1438 69 6 713 8 2 0 2 0 0 6 1 9 4 7 0 4 4 4 1 2 0 0 0 0 0 1 24 0 0 0 0 0 1 51 0 0 0 0 0 0 12 0 0 0 0 4 50 0 100 0 1 32 4 5 0 0 0 0 0 0 10
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2966 13 0 910 3277 1245 641 2037 0 1 20 696 138 249 526 4314 3108 3 3 0 14 4 1 23 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 117 0 0 0 0 144 12 3 182 0 0 393 119 0 0 0 0 0 6 86 694
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1393 107 11 1567 866 489 1 0 31 15 170 64 634 8 438 200 437 123 1 17 0 15 2 3 9 0 0 38 0 132 0 3 46 10 71 19 2 16 15 15 6 83 0 0 0 0 25 68 3 1517 7 1 104 1639 9 0 0 0 0 3 37 293
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 444 104 475 0 0 0 52 0 0 9 0 6 49 5 0 0 0 55 0 3 3 0 0 0 26 0 10 0 0 0 0 0 0 2 0 14 0 21 0 0 0 0 0 0 0 0 2 0 0 34 0 22 0 4 0 14 0 0 5 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3998 1983 131 164 60 17 0 1 458 0 340 255 1206 190 0 0 0 2 29 2 0 0 0 2 0 13 0 0 0 0 0 0 0 0 3 0 284 0 0 0 1 0 0 0 0 1 0 0 8 3 194 0 0 0 10 0 0 0 0 14
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5931 873 59 149 37 0 0 379 714 2331 389 5401 4506 5 25 0 152 98 322 92 0 2 35 0 704 6 0 0 1 35 0 84 6 3 0 314 0 1 343 640 0 15 0 132 172 184 330 116 358 6615 80 3 1 285 0 0 71 349 1849
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3354 3161 700 1 58 90 1208 169 1231 11 2848 1375 419 491 24 47 0 9 12 5 7 0 0 2 0 706 0 16 20 359 102 24 0 196 0 125 9 77 0 0 0 7 10 80 13 1192 8 0 158 2909 27 0 0 0 0 31 108 819
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2890 517 0 4 538 1168 0 154 7 784 154 73 78 3 0 0 0 0 0 0 0 0 0 0 6 0 0 0 3 6 0 0 0 9 0 0 0 0 0 0 0 1 0 0 4 0 0 3 39 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1011 0 0 47 434 0 0 0 221 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 0 13 1 13 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 97 0 241 9 8 0 6 49 444 911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 19
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 194 180 0 20 0 126 14 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1608 0 147 26 1474 147 93 45 77 0 3 0 0 1 1 0 0 0 0 203 0 0 0 29 4 1 0 0 3 2 0 0 49 0 0 0 0 0 0 98 4 52 57 183 0 0 0 0 0 2 0 4
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19850 207 11 40 639 26 82 0 213 0 17 235 4 86 0 1 1 4 20 0 2 77 1 1 1 0 1 0 3 0 1 0 0 0 0 0 0 4 70 0 0 144 70 9 0 0 1 0 21 17634 7795
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 179 319 390 625 425 185 30 82 13 8 16 0 2 0 1 36 3 18 0 2 0 77 32 0 0 0 16 35 0 135 117 0 3 0 1 23 75 835 0 36 924 659 64 0 21 0 0 2 100 1356
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 51 73 0 0 0 50 16 7 14 0 0 1 0 6 0 0 0 0 0 0 4 0 0 0 9 0 0 8 75 0 57 0 5 0 1 30 0 27 218 7 1 0 1 0 0 0 15 159
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 639 387 48 25 190 5 7 3 8 0 1 0 0 24 1 16 0 5 0 28 3 0 0 0 8 16 0 1 36 0 1 0 0 0 1 79 2 19 236 103 3 0 0 0 0 0 10 116
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 85 23 35 65 29 0 1 7 0 2 2 0 2 0 1 0 0 6 0 2 0 0 0 8 0 0 10 2 0 0 0 2 1 3 31 0 3 82 134 1 0 0 0 0 4 335 1649
